,route_id,service_id,trip_id
45211,2317,511,2317-2-511-1448
45212,2317,511,2317-2-511-1456
45213,2317,511,2317-2-511-1502
45214,2317,511,2317-2-511-1510
45215,2317,511,2317-2-511-1516
45216,2317,511,2317-2-511-1524
45217,2317,511,2317-2-511-1530
45218,2317,511,2317-2-511-1538
45219,2317,511,2317-2-511-1544
45220,2317,511,2317-2-511-1552
45221,2317,511,2317-2-511-1558
45222,2317,511,2317-2-511-1606
45223,2317,511,2317-2-511-1612
45224,2317,511,2317-2-511-1620
45225,2317,511,2317-2-511-1626
45226,2317,511,2317-2-511-1634
45227,2317,511,2317-2-511-1640
45228,2317,511,2317-2-511-1648
45229,2317,511,2317-2-511-1654
45230,2317,511,2317-2-511-1702
45231,2317,511,2317-2-511-1708
45232,2317,511,2317-2-511-1716
45233,2317,511,2317-2-511-1722
45234,2317,511,2317-2-511-1730
45235,2317,511,2317-2-511-1736
45236,2317,511,2317-2-511-1744
45237,2317,511,2317-2-511-1750
45238,2317,511,2317-2-511-1758
45239,2317,511,2317-2-511-1804
45240,2317,511,2317-2-511-1812
45241,2317,511,2317-2-511-1818
45242,2317,511,2317-2-511-1826
45243,2317,511,2317-2-511-1832
45244,2317,511,2317-2-511-1840
45245,2317,511,2317-2-511-1846
45246,2317,511,2317-2-511-1854
45247,2317,511,2317-2-511-1900
45248,2317,511,2317-2-511-1910
45249,2317,511,2317-2-511-1918
45250,2317,511,2317-2-511-1928
45251,2317,511,2317-2-511-1936
45252,2317,511,2317-2-511-1946
45253,2317,511,2317-2-511-1954
45254,2317,511,2317-2-511-2004
45255,2317,511,2317-2-511-2012
45256,2317,511,2317-2-511-2022
45257,2317,511,2317-2-511-2030
45258,2317,511,2317-2-511-2040
45259,2317,511,2317-2-511-2048
45260,2317,511,2317-2-511-2058
45261,2317,511,2317-2-511-2106
45262,2317,511,2317-2-511-2116
45263,2317,511,2317-2-511-2124
45264,2317,511,2317-2-511-2134
45265,2317,511,2317-2-511-2142
45266,2317,511,2317-2-511-2152
45267,2317,511,2317-2-511-2200
45268,2317,511,2317-2-511-2215
45269,2317,511,2317-2-511-2235
45270,2317,511,2317-2-511-2250
45271,2317,511,2317-2-511-2310
45272,2318,319,2318-1-319-0545
45273,2318,319,2318-1-319-0550
45274,2318,319,2318-1-319-0556
45275,2318,319,2318-1-319-0601
45276,2318,319,2318-1-319-0607
45277,2318,319,2318-1-319-0612
45278,2318,319,2318-1-319-0618
45279,2318,319,2318-1-319-0623
45280,2318,319,2318-1-319-0629
45281,2318,319,2318-1-319-0634
45282,2318,319,2318-1-319-0640
45283,2318,319,2318-1-319-0645
45284,2318,319,2318-1-319-0651
45285,2318,319,2318-1-319-0656
45286,2318,319,2318-1-319-0702
45287,2318,319,2318-1-319-0707
45288,2318,319,2318-1-319-0713
45289,2318,319,2318-1-319-0718
45290,2318,319,2318-1-319-0724
45291,2318,319,2318-1-319-0729
45292,2318,319,2318-1-319-0735
45293,2318,319,2318-1-319-0740
45294,2318,319,2318-1-319-0746
45295,2318,319,2318-1-319-0751
45296,2318,319,2318-1-319-0757
45297,2318,319,2318-1-319-0802
45298,2318,319,2318-1-319-0808
45299,2318,319,2318-1-319-0813
45300,2318,319,2318-1-319-0819
45301,2318,319,2318-1-319-0824
45302,2318,319,2318-1-319-0830
45303,2318,319,2318-1-319-0835
45304,2318,319,2318-1-319-0841
45305,2318,319,2318-1-319-0846
45306,2318,319,2318-1-319-0852
45307,2318,319,2318-1-319-0857
45308,2318,319,2318-1-319-0903
45309,2318,319,2318-1-319-0908
45310,2318,319,2318-1-319-0914
45311,2318,319,2318-1-319-0919
45312,2318,319,2318-1-319-0925
45313,2318,319,2318-1-319-0930
45314,2318,319,2318-1-319-1700
45315,2318,319,2318-1-319-1705
45316,2318,319,2318-1-319-1711
45317,2318,319,2318-1-319-1716
45318,2318,319,2318-1-319-1722
45319,2318,319,2318-1-319-1727
45320,2318,319,2318-1-319-1733
45321,2318,319,2318-1-319-1738
45322,2318,319,2318-1-319-1744
45323,2318,319,2318-1-319-1749
45324,2318,319,2318-1-319-1755
45325,2318,319,2318-1-319-1800
45326,2318,319,2318-1-319-1806
45327,2318,319,2318-1-319-1811
45328,2318,319,2318-1-319-1817
45329,2318,319,2318-1-319-1822
45330,2318,319,2318-1-319-1828
45331,2318,319,2318-1-319-1833
45332,2318,319,2318-1-319-1839
45333,2318,319,2318-1-319-1844
45334,2318,319,2318-1-319-1850
45335,2318,319,2318-1-319-1855
45336,2318,319,2318-1-319-1901
45337,2318,319,2318-1-319-1906
45338,2318,319,2318-1-319-1912
45339,2318,319,2318-1-319-1917
45340,2318,319,2318-1-319-1923
45341,2318,319,2318-1-319-1928
45342,2318,319,2318-1-319-1934
45343,2318,319,2318-1-319-1939
45344,2318,319,2318-1-319-1945
45345,2318,319,2318-1-319-1950
45346,2318,319,2318-1-319-1956
45347,2318,319,2318-1-319-2001
45348,2318,319,2318-1-319-2007
45349,2318,319,2318-1-319-2012
45350,2318,319,2318-1-319-2018
45351,2318,319,2318-1-319-2023
45352,2318,319,2318-1-319-2029
45353,2318,319,2318-1-319-2030
45354,2318,319,2318-1-319-2230
45355,2318,319,2318-1-319-2242
45356,2318,319,2318-1-319-2255
45357,2318,319,2318-1-319-2307
45358,2318,319,2318-1-319-2320
45359,2318,319,2318-2-319-0605
45360,2318,319,2318-2-319-0610
45361,2318,319,2318-2-319-0616
45362,2318,319,2318-2-319-0621
45363,2318,319,2318-2-319-0627
45364,2318,319,2318-2-319-0632
45365,2318,319,2318-2-319-0638
45366,2318,319,2318-2-319-0643
45367,2318,319,2318-2-319-0649
45368,2318,319,2318-2-319-0654
45369,2318,319,2318-2-319-0700
45370,2318,319,2318-2-319-0705
45371,2318,319,2318-2-319-0711
45372,2318,319,2318-2-319-0716
45373,2318,319,2318-2-319-0722
45374,2318,319,2318-2-319-0727
45375,2318,319,2318-2-319-0733
45376,2318,319,2318-2-319-0738
45377,2318,319,2318-2-319-0744
45378,2318,319,2318-2-319-0749
45379,2318,319,2318-2-319-0755
45380,2318,319,2318-2-319-0800
45381,2318,319,2318-2-319-0806
45382,2318,319,2318-2-319-0811
45383,2318,319,2318-2-319-0817
45384,2318,319,2318-2-319-0822
45385,2318,319,2318-2-319-0828
45386,2318,319,2318-2-319-0833
45387,2318,319,2318-2-319-0839
45388,2318,319,2318-2-319-0844
45389,2318,319,2318-2-319-0850
45390,2318,319,2318-2-319-0855
45391,2318,319,2318-2-319-0901
45392,2318,319,2318-2-319-0906
45393,2318,319,2318-2-319-0912
45394,2318,319,2318-2-319-0917
45395,2318,319,2318-2-319-0923
45396,2318,319,2318-2-319-0928
45397,2318,319,2318-2-319-0930
45398,2318,319,2318-2-319-1700
45399,2318,319,2318-2-319-1705
45400,2318,319,2318-2-319-1711
45401,2318,319,2318-2-319-1716
45402,2318,319,2318-2-319-1722
45403,2318,319,2318-2-319-1727
45404,2318,319,2318-2-319-1733
45405,2318,319,2318-2-319-1738
45406,2318,319,2318-2-319-1744
45407,2318,319,2318-2-319-1749
45408,2318,319,2318-2-319-1755
45409,2318,319,2318-2-319-1800
45410,2318,319,2318-2-319-1806
45411,2318,319,2318-2-319-1811
45412,2318,319,2318-2-319-1817
45413,2318,319,2318-2-319-1822
45414,2318,319,2318-2-319-1828
45415,2318,319,2318-2-319-1833
45416,2318,319,2318-2-319-1839
45417,2318,319,2318-2-319-1844
45418,2318,319,2318-2-319-1850
45419,2318,319,2318-2-319-1855
45420,2318,319,2318-2-319-1901
45421,2318,319,2318-2-319-1906
45422,2318,319,2318-2-319-1912
45423,2318,319,2318-2-319-1917
45424,2318,319,2318-2-319-1923
45425,2318,319,2318-2-319-1928
45426,2318,319,2318-2-319-1934
45427,2318,319,2318-2-319-1939
45428,2318,319,2318-2-319-1945
45429,2318,319,2318-2-319-1950
45430,2318,319,2318-2-319-1956
45431,2318,319,2318-2-319-2001
45432,2318,319,2318-2-319-2007
45433,2318,319,2318-2-319-2012
45434,2318,319,2318-2-319-2018
45435,2318,319,2318-2-319-2023
45436,2318,319,2318-2-319-2029
45437,2318,319,2318-2-319-2030
45438,2318,319,2318-2-319-2230
45439,2318,319,2318-2-319-2242
45440,2318,319,2318-2-319-2255
45441,2318,319,2318-2-319-2307
45442,2318,319,2318-2-319-2320
45443,2318,448,2318-1-448-0545
45444,2318,448,2318-1-448-2230
45445,2318,448,2318-2-448-0605
45446,2318,448,2318-2-448-2230
45447,2319,511,2319-1-511-0645
45448,2319,511,2319-1-511-0700
45449,2319,511,2319-1-511-0725
45450,2319,511,2319-1-511-0740
45451,2319,511,2319-1-511-1435
45452,2319,511,2319-1-511-1535
45453,2319,511,2319-1-511-1635
45454,2319,511,2319-2-511-0705
45455,2319,511,2319-2-511-0720
45456,2319,511,2319-2-511-0745
45457,2319,511,2319-2-511-0800
45458,2319,511,2319-2-511-1500
45459,2319,511,2319-2-511-1600
45460,2319,511,2319-2-511-1700
45461,2320,319,2320-1-319-0605
45462,2320,319,2320-1-319-0930
45463,2320,319,2320-1-319-1700
45464,2320,319,2320-1-319-2030
45465,2320,319,2320-1-319-2230
45466,2320,448,2320-1-448-0630
45467,2320,448,2320-1-448-2230
45468,2321,319,2321-1-319-0600
45469,2321,319,2321-1-319-0930
45470,2321,319,2321-1-319-1700
45471,2321,319,2321-1-319-2000
45472,2321,319,2321-2-319-0630
45473,2321,319,2321-2-319-0930
45474,2321,319,2321-2-319-1700
45475,2321,319,2321-2-319-2030
45476,2321,448,2321-1-448-0700
45477,2321,448,2321-2-448-0700
45478,2322,319,2322-1-319-0515
45479,2322,319,2322-1-319-0630
45480,2322,319,2322-1-319-1000
45481,2322,319,2322-1-319-1900
45482,2322,319,2322-1-319-2220
45483,2322,319,2322-2-319-0600
45484,2322,319,2322-2-319-0630
45485,2322,319,2322-2-319-1000
45486,2322,319,2322-2-319-1900
45487,2322,319,2322-2-319-2220
45488,2322,448,2322-1-448-0515
45489,2322,448,2322-2-448-0600
45490,2323,511,2323-1-511-0700
45491,2323,511,2323-1-511-1000
45492,2323,511,2323-2-511-0700
45493,2323,511,2323-2-511-1000
45494,2324,448,2324-1-448-0800
45495,2324,448,2324-2-448-0819
45496,2325,511,2325-1-511-0600
45497,2325,511,2325-1-511-0700
45498,2325,511,2325-1-511-1030
45499,2325,511,2325-1-511-1620
45500,2325,511,2325-1-511-1950
45501,2325,511,2325-1-511-2300
45502,2325,511,2325-2-511-0615
45503,2325,511,2325-2-511-0715
45504,2325,511,2325-2-511-1030
45505,2325,511,2325-2-511-1620
45506,2325,511,2325-2-511-2000
45507,2325,511,2325-2-511-2310
45508,2326,511,2326-1-511-0630
45509,2326,511,2326-1-511-0715
45510,2326,511,2326-1-511-1040
45511,2326,511,2326-1-511-1630
45512,2326,511,2326-1-511-2000
45513,2326,511,2326-1-511-2345
45514,2327,511,2327-1-511-0610
45515,2327,511,2327-1-511-0710
45516,2327,511,2327-1-511-1040
45517,2327,511,2327-1-511-1630
45518,2327,511,2327-1-511-2000
45519,2327,511,2327-1-511-2300
45520,2327,511,2327-1-511-2400
45521,2327,511,2327-2-511-0600
45522,2327,511,2327-2-511-0700
45523,2327,511,2327-2-511-1030
45524,2327,511,2327-2-511-1620
45525,2327,511,2327-2-511-2000
45526,2327,511,2327-2-511-2300
45527,2327,511,2327-2-511-2400
45528,2328,511,2328-1-511-0530
45529,2328,511,2328-1-511-0700
45530,2328,511,2328-1-511-1000
45531,2328,511,2328-1-511-1600
45532,2328,511,2328-1-511-1910
45533,2328,511,2328-2-511-0600
45534,2328,511,2328-2-511-0700
45535,2328,511,2328-2-511-1000
45536,2328,511,2328-2-511-1600
45537,2328,511,2328-2-511-1910
45538,2329,511,2329-1-511-0700
45539,2330,511,2330-1-511-0600
45540,2330,511,2330-1-511-0730
45541,2330,511,2330-1-511-1000
45542,2330,511,2330-1-511-1626
45543,2330,511,2330-1-511-2003
45544,2330,511,2330-1-511-2235
45545,2331,511,2331-1-511-0530
45546,2331,511,2331-1-511-0700
45547,2331,511,2331-1-511-0900
45548,2331,511,2331-1-511-1600
45549,2331,511,2331-1-511-2000
45550,2331,511,2331-1-511-2200
45551,2331,511,2331-2-511-0545
45552,2331,511,2331-2-511-0600
45553,2331,511,2331-2-511-0730
45554,2331,511,2331-2-511-0930
45555,2331,511,2331-2-511-1630
45556,2331,511,2331-2-511-2030
45557,2331,511,2331-2-511-2230
45558,2332,511,2332-1-511-0630
45559,2332,511,2332-1-511-0730
45560,2332,511,2332-1-511-0900
45561,2332,511,2332-1-511-1800
45562,2332,511,2332-1-511-2000
45563,2332,511,2332-2-511-0635
45564,2332,511,2332-2-511-0735
45565,2332,511,2332-2-511-0905
45566,2332,511,2332-2-511-1805
45567,2332,511,2332-2-511-2005
45568,2333,319,2333-1-319-0600
45569,2333,319,2333-1-319-0700
45570,2333,319,2333-1-319-0706
45571,2333,319,2333-1-319-0714
45572,2333,319,2333-1-319-0720
45573,2333,319,2333-1-319-0728
45574,2333,319,2333-1-319-0734
45575,2333,319,2333-1-319-0742
45576,2333,319,2333-1-319-0748
45577,2333,319,2333-1-319-0756
45578,2333,319,2333-1-319-0802
45579,2333,319,2333-1-319-0810
45580,2333,319,2333-1-319-0816
45581,2333,319,2333-1-319-0824
45582,2333,319,2333-1-319-0830
45583,2333,319,2333-1-319-0838
45584,2333,319,2333-1-319-0844
45585,2333,319,2333-1-319-0852
45586,2333,319,2333-1-319-0858
45587,2333,319,2333-1-319-0900
45588,2333,319,2333-1-319-1500
45589,2333,319,2333-1-319-1700
45590,2333,319,2333-1-319-1706
45591,2333,319,2333-1-319-1714
45592,2333,319,2333-1-319-1720
45593,2333,319,2333-1-319-1728
45594,2333,319,2333-1-319-1734
45595,2333,319,2333-1-319-1742
45596,2333,319,2333-1-319-1748
45597,2333,319,2333-1-319-1756
45598,2333,319,2333-1-319-1802
45599,2333,319,2333-1-319-1810
45600,2333,319,2333-1-319-1816
45601,2333,319,2333-1-319-1824
45602,2333,319,2333-1-319-1830
45603,2333,319,2333-1-319-1838
45604,2333,319,2333-1-319-1844
45605,2333,319,2333-1-319-1852
45606,2333,319,2333-1-319-1858
45607,2333,319,2333-1-319-1900
45608,2333,319,2333-1-319-2000
45609,2333,319,2333-1-319-2100
45610,2333,319,2333-1-319-2115
45611,2333,319,2333-1-319-2135
45612,2333,319,2333-1-319-2150
45613,2333,319,2333-1-319-2210
45614,2333,319,2333-1-319-2225
45615,2333,319,2333-1-319-2245
45616,2333,319,2333-1-319-2300
45617,2333,319,2333-1-319-2320
45618,2333,319,2333-1-319-2335
45619,2333,319,2333-2-319-0545
45620,2333,319,2333-2-319-0600
45621,2333,319,2333-2-319-0700
45622,2333,319,2333-2-319-0706
45623,2333,319,2333-2-319-0714
45624,2333,319,2333-2-319-0720
45625,2333,319,2333-2-319-0728
45626,2333,319,2333-2-319-0734
45627,2333,319,2333-2-319-0742
45628,2333,319,2333-2-319-0748
45629,2333,319,2333-2-319-0756
45630,2333,319,2333-2-319-0802
45631,2333,319,2333-2-319-0810
45632,2333,319,2333-2-319-0816
45633,2333,319,2333-2-319-0824
45634,2333,319,2333-2-319-0830
45635,2333,319,2333-2-319-0838
45636,2333,319,2333-2-319-0844
45637,2333,319,2333-2-319-0852
45638,2333,319,2333-2-319-0858
45639,2333,319,2333-2-319-0900
45640,2333,319,2333-2-319-1500
45641,2333,319,2333-2-319-1700
45642,2333,319,2333-2-319-1706
45643,2333,319,2333-2-319-1714
45644,2333,319,2333-2-319-1720
45645,2333,319,2333-2-319-1728
45646,2333,319,2333-2-319-1734
45647,2333,319,2333-2-319-1742
45648,2333,319,2333-2-319-1748
45649,2333,319,2333-2-319-1756
45650,2333,319,2333-2-319-1802
45651,2333,319,2333-2-319-1810
45652,2333,319,2333-2-319-1816
45653,2333,319,2333-2-319-1824
45654,2333,319,2333-2-319-1830
45655,2333,319,2333-2-319-1838
45656,2333,319,2333-2-319-1844
45657,2333,319,2333-2-319-1852
45658,2333,319,2333-2-319-1858
45659,2333,319,2333-2-319-1900
45660,2333,319,2333-2-319-2000
45661,2333,319,2333-2-319-2100
45662,2333,319,2333-2-319-2115
45663,2333,319,2333-2-319-2135
45664,2333,319,2333-2-319-2150
45665,2333,319,2333-2-319-2210
45666,2333,319,2333-2-319-2225
45667,2333,319,2333-2-319-2245
45668,2333,319,2333-2-319-2300
45669,2333,319,2333-2-319-2320
45670,2333,319,2333-2-319-2335
45671,2333,319,2333-2-319-2355
45672,2333,448,2333-1-448-0600
45673,2333,448,2333-1-448-0830
45674,2333,448,2333-1-448-1200
45675,2333,448,2333-1-448-1700
45676,2333,448,2333-1-448-2000
45677,2333,448,2333-2-448-0545
45678,2333,448,2333-2-448-0830
45679,2333,448,2333-2-448-1200
45680,2333,448,2333-2-448-1700
45681,2333,448,2333-2-448-2000
45682,2335,511,2335-1-511-0630
45683,2335,511,2335-1-511-1030
45684,2335,511,2335-1-511-1500
45685,2335,511,2335-1-511-1606
45686,2335,511,2335-1-511-2006
45687,2335,511,2335-2-511-0630
45688,2335,511,2335-2-511-1030
45689,2335,511,2335-2-511-1500
45690,2335,511,2335-2-511-1606
45691,2335,511,2335-2-511-2006
45692,2336,511,2336-1-511-0630
45693,2336,511,2336-1-511-0700
45694,2336,511,2336-1-511-0930
45695,2336,511,2336-1-511-1700
45696,2336,511,2336-1-511-2100
45697,2336,511,2336-2-511-0630
45698,2336,511,2336-2-511-0700
45699,2336,511,2336-2-511-0930
45700,2336,511,2336-2-511-1700
45701,2336,511,2336-2-511-2100
45702,2338,511,2338-1-511-0530
45703,2338,511,2338-1-511-0600
45704,2338,511,2338-1-511-0700
45705,2338,511,2338-1-511-1000
45706,2338,511,2338-1-511-1600
45707,2338,511,2338-1-511-2000
45708,2338,511,2338-2-511-0530
45709,2338,511,2338-2-511-0600
45710,2338,511,2338-2-511-0700
45711,2338,511,2338-2-511-1000
45712,2338,511,2338-2-511-1600
45713,2338,511,2338-2-511-2000
45714,2339,287,2339-1-287-0700
45715,2339,287,2339-1-287-0936
45716,2339,287,2339-1-287-0950
45717,2339,287,2339-1-287-1630
45718,2339,287,2339-1-287-1930
45719,2339,288,2339-1-288-0700
45720,2339,288,2339-1-288-0930
45721,2339,448,2339-1-448-0700
45722,2340,511,2340-1-511-0005
45723,2340,511,2340-1-511-0220
45724,2340,511,2340-2-511-0005
45725,2340,511,2340-2-511-0220
45726,2341,511,2341-1-511-0600
45727,2341,511,2341-1-511-0730
45728,2341,511,2341-1-511-1000
45729,2341,511,2341-1-511-1300
45730,2341,511,2341-1-511-1930
45731,2341,511,2341-1-511-2025
45732,2341,511,2341-2-511-0525
45733,2341,511,2341-2-511-0545
45734,2341,511,2341-2-511-0700
45735,2341,511,2341-2-511-0930
45736,2341,511,2341-2-511-1230
45737,2341,511,2341-2-511-1900
45738,2342,287,2342-1-287-0625
45739,2342,287,2342-1-287-0710
45740,2342,287,2342-1-287-2000
45741,2342,288,2342-1-288-0625
45742,2342,288,2342-1-288-0805
45743,2342,288,2342-1-288-2041
45744,2342,448,2342-1-448-0625
45745,2343,511,2343-1-511-0600
45746,2343,511,2343-1-511-0610
45747,2343,511,2343-1-511-0618
45748,2343,511,2343-1-511-0628
45749,2343,511,2343-1-511-0636
45750,2343,511,2343-1-511-0646
45751,2343,511,2343-1-511-0654
45752,2343,511,2343-1-511-0704
45753,2343,511,2343-1-511-0712
45754,2343,511,2343-1-511-0722
45755,2343,511,2343-1-511-0730
45756,2343,511,2343-1-511-0740
45757,2343,511,2343-1-511-0748
45758,2343,511,2343-1-511-0758
45759,2343,511,2343-1-511-0806
45760,2343,511,2343-1-511-0816
45761,2343,511,2343-1-511-0824
45762,2343,511,2343-1-511-0834
45763,2343,511,2343-1-511-0842
45764,2343,511,2343-1-511-0852
45765,2343,511,2343-1-511-0900
45766,2343,511,2343-1-511-0910
45767,2343,511,2343-1-511-0918
45768,2343,511,2343-1-511-0928
45769,2343,511,2343-1-511-0936
45770,2343,511,2343-1-511-0946
45771,2343,511,2343-1-511-0954
45772,2343,511,2343-1-511-1004
45773,2343,511,2343-1-511-1012
45774,2343,511,2343-1-511-1022
45775,2343,511,2343-1-511-1030
45776,2343,511,2343-1-511-1040
45777,2343,511,2343-1-511-1048
45778,2343,511,2343-1-511-1058
45779,2343,511,2343-1-511-1106
45780,2343,511,2343-1-511-1116
45781,2343,511,2343-1-511-1124
45782,2343,511,2343-1-511-1134
45783,2343,511,2343-1-511-1142
45784,2343,511,2343-1-511-1152
45785,2343,511,2343-1-511-1200
45786,2343,511,2343-1-511-1210
45787,2343,511,2343-1-511-1218
45788,2343,511,2343-1-511-1228
45789,2343,511,2343-1-511-1236
45790,2343,511,2343-1-511-1246
45791,2343,511,2343-1-511-1254
45792,2343,511,2343-1-511-1304
45793,2343,511,2343-1-511-1312
45794,2343,511,2343-1-511-1322
45795,2343,511,2343-1-511-1330
45796,2343,511,2343-1-511-1340
45797,2343,511,2343-1-511-1348
45798,2343,511,2343-1-511-1358
45799,2343,511,2343-1-511-1406
45800,2343,511,2343-1-511-1416
45801,2343,511,2343-1-511-1424
45802,2343,511,2343-1-511-1434
45803,2343,511,2343-1-511-1442
45804,2343,511,2343-1-511-1452
45805,2343,511,2343-1-511-1500
45806,2343,511,2343-1-511-1510
45807,2343,511,2343-1-511-1518
45808,2343,511,2343-1-511-1528
45809,2343,511,2343-1-511-1536
45810,2343,511,2343-1-511-1546
45811,2343,511,2343-1-511-1554
45812,2343,511,2343-1-511-1604
45813,2343,511,2343-1-511-1612
45814,2343,511,2343-1-511-1622
45815,2343,511,2343-1-511-1630
45816,2343,511,2343-1-511-1640
45817,2343,511,2343-1-511-1648
45818,2343,511,2343-1-511-1658
45819,2343,511,2343-1-511-1706
45820,2343,511,2343-1-511-1716
45821,2343,511,2343-1-511-1724
45822,2343,511,2343-1-511-1730
45823,2343,511,2343-1-511-1735
45824,2343,511,2343-1-511-1743
45825,2343,511,2343-1-511-1748
45826,2343,511,2343-1-511-1756
45827,2343,511,2343-1-511-1801
45828,2343,511,2343-1-511-1809
45829,2343,511,2343-1-511-1814
45830,2343,511,2343-1-511-1822
45831,2343,511,2343-1-511-1827
45832,2343,511,2343-1-511-1835
45833,2343,511,2343-1-511-1840
45834,2343,511,2343-1-511-1848
45835,2343,511,2343-1-511-1853
45836,2343,511,2343-1-511-1901
45837,2343,511,2343-1-511-1906
45838,2343,511,2343-1-511-1914
45839,2343,511,2343-1-511-1919
45840,2343,511,2343-1-511-1927
45841,2343,511,2343-1-511-1932
45842,2343,511,2343-1-511-1940
45843,2343,511,2343-1-511-1945
45844,2343,511,2343-1-511-1953
45845,2343,511,2343-1-511-1958
45846,2343,511,2343-1-511-2000
45847,2343,511,2343-1-511-2010
45848,2343,511,2343-1-511-2025
45849,2343,511,2343-1-511-2035
45850,2343,511,2343-1-511-2050
45851,2343,511,2343-1-511-2100
45852,2343,511,2343-1-511-2115
45853,2343,511,2343-1-511-2125
45854,2343,511,2343-1-511-2140
45855,2343,511,2343-1-511-2150
45856,2343,511,2343-1-511-2205
45857,2343,511,2343-1-511-2215
45858,2343,511,2343-1-511-2230
45859,2343,511,2343-1-511-2240
45860,2343,511,2343-1-511-2255
45861,2343,511,2343-1-511-2305
45862,2343,511,2343-1-511-2320
45863,2343,511,2343-1-511-2330
45864,2343,511,2343-1-511-2345
45865,2343,511,2343-1-511-2355
45866,2343,511,2343-2-511-0600
45867,2343,511,2343-2-511-0605
45868,2343,511,2343-2-511-0613
45869,2343,511,2343-2-511-0618
45870,2343,511,2343-2-511-0626
45871,2343,511,2343-2-511-0631
45872,2343,511,2343-2-511-0639
45873,2343,511,2343-2-511-0644
45874,2343,511,2343-2-511-0652
45875,2343,511,2343-2-511-0657
45876,2343,511,2343-2-511-0705
45877,2343,511,2343-2-511-0710
45878,2343,511,2343-2-511-0718
45879,2343,511,2343-2-511-0723
45880,2343,511,2343-2-511-0731
45881,2343,511,2343-2-511-0736
45882,2343,511,2343-2-511-0744
45883,2343,511,2343-2-511-0749
45884,2343,511,2343-2-511-0757
45885,2343,511,2343-2-511-0802
45886,2343,511,2343-2-511-0810
45887,2343,511,2343-2-511-0815
45888,2343,511,2343-2-511-0823
45889,2343,511,2343-2-511-0828
45890,2343,511,2343-2-511-0836
45891,2343,511,2343-2-511-0841
45892,2343,511,2343-2-511-0849
45893,2343,511,2343-2-511-0854
45894,2343,511,2343-2-511-0900
45895,2343,511,2343-2-511-0910
45896,2343,511,2343-2-511-0918
45897,2343,511,2343-2-511-0928
45898,2343,511,2343-2-511-0936
45899,2343,511,2343-2-511-0946
45900,2343,511,2343-2-511-0954
45901,2343,511,2343-2-511-1004
45902,2343,511,2343-2-511-1012
45903,2343,511,2343-2-511-1022
45904,2343,511,2343-2-511-1030
45905,2343,511,2343-2-511-1040
45906,2343,511,2343-2-511-1048
45907,2343,511,2343-2-511-1058
45908,2343,511,2343-2-511-1106
45909,2343,511,2343-2-511-1116
45910,2343,511,2343-2-511-1124
45911,2343,511,2343-2-511-1134
45912,2343,511,2343-2-511-1142
45913,2343,511,2343-2-511-1152
45914,2343,511,2343-2-511-1200
45915,2343,511,2343-2-511-1210
45916,2343,511,2343-2-511-1218
45917,2343,511,2343-2-511-1228
45918,2343,511,2343-2-511-1236
45919,2343,511,2343-2-511-1246
45920,2343,511,2343-2-511-1254
45921,2343,511,2343-2-511-1304
45922,2343,511,2343-2-511-1312
45923,2343,511,2343-2-511-1322
45924,2343,511,2343-2-511-1330
45925,2343,511,2343-2-511-1340
45926,2343,511,2343-2-511-1348
45927,2343,511,2343-2-511-1358
45928,2343,511,2343-2-511-1406
45929,2343,511,2343-2-511-1416
45930,2343,511,2343-2-511-1424
45931,2343,511,2343-2-511-1434
45932,2343,511,2343-2-511-1442
45933,2343,511,2343-2-511-1452
45934,2343,511,2343-2-511-1500
45935,2343,511,2343-2-511-1510
45936,2343,511,2343-2-511-1518
45937,2343,511,2343-2-511-1528
45938,2343,511,2343-2-511-1536
45939,2343,511,2343-2-511-1546
45940,2343,511,2343-2-511-1554
45941,2343,511,2343-2-511-1604
45942,2343,511,2343-2-511-1612
45943,2343,511,2343-2-511-1622
45944,2343,511,2343-2-511-1630
45945,2343,511,2343-2-511-1640
45946,2343,511,2343-2-511-1648
45947,2343,511,2343-2-511-1658
45948,2343,511,2343-2-511-1706
45949,2343,511,2343-2-511-1716
45950,2343,511,2343-2-511-1724
45951,2343,511,2343-2-511-1730
45952,2343,511,2343-2-511-1735
45953,2343,511,2343-2-511-1743
45954,2343,511,2343-2-511-1748
45955,2343,511,2343-2-511-1756
45956,2343,511,2343-2-511-1801
45957,2343,511,2343-2-511-1809
45958,2343,511,2343-2-511-1814
45959,2343,511,2343-2-511-1822
45960,2343,511,2343-2-511-1827
45961,2343,511,2343-2-511-1835
45962,2343,511,2343-2-511-1840
45963,2343,511,2343-2-511-1848
45964,2343,511,2343-2-511-1853
45965,2343,511,2343-2-511-1901
45966,2343,511,2343-2-511-1906
45967,2343,511,2343-2-511-1914
45968,2343,511,2343-2-511-1919
45969,2343,511,2343-2-511-1927
45970,2343,511,2343-2-511-1932
45971,2343,511,2343-2-511-1940
45972,2343,511,2343-2-511-1945
45973,2343,511,2343-2-511-1953
45974,2343,511,2343-2-511-1958
45975,2343,511,2343-2-511-2000
45976,2343,511,2343-2-511-2010
45977,2343,511,2343-2-511-2025
45978,2343,511,2343-2-511-2035
45979,2343,511,2343-2-511-2050
45980,2343,511,2343-2-511-2100
45981,2343,511,2343-2-511-2115
45982,2343,511,2343-2-511-2125
45983,2343,511,2343-2-511-2140
45984,2343,511,2343-2-511-2150
45985,2343,511,2343-2-511-2205
45986,2343,511,2343-2-511-2215
45987,2343,511,2343-2-511-2230
